"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"PM25","County","OR","Columbia County","percent","-0.04436608444453826","-0.05697419653066686","-0.09649217504709902","-0.24783181397054674","-0.4196049870241013","-0.14919495470401412","-0.02242501995372282","-0.013607838716018261","-0.03866632923215145","-0.037731791418325736","-0.04577836551049439","-0.03892064847170479"
"VOCS","County","OR","Columbia County","percent","-0.04436608444453644","-0.05697419653059769","-0.09649217504682096","-0.24783181397029444","-0.4196049870241255","-0.14919495470399252","-0.02242501995381357","-0.013607838716041053","-0.03866632923236383","-0.03773179141834058","-0.04577836551052","-0.038920648471950384"
"NH3","County","OR","Columbia County","percent","-0.04436608444443541","-0.056974196530615494","-0.096492175047029","-0.24783181397028303","-0.4196049870242231","-0.14919495470400332","-0.02242501995372057","-0.013607838716083193","-0.038666329232138585","-0.03773179141818029","-0.04577836551055174","-0.038920648471854696"
"SO2","County","OR","Klamath County","emissions (pounds)","-0.10900203953497112","-0.4984085671762841","-1.3804496384211689","-1.8208454992151246","-1.255536829760274","-1.2874336220414762","-0.17910792043358015","-0.07240613051772016","-0.3465489768148018","-1.15534955995372","-0.39369904510294873","-0.09519731522618713"
"NOX","County","OR","Klamath County","emissions (pounds)","-7.547895902513119","-20.49635649913398","-41.88608457069495","-47.356956326580985","-33.39793174843544","-40.15080043856506","-14.8400714736199","-13.290260998895974","-17.683676024920715","-43.208332333306316","-17.063999108861026","-7.526495757512748"
"CO2","County","OR","Klamath County","emissions (tons)","-28.769741448079003","-79.61000420010532","-163.0427944464027","-182.85317372328427","-120.2322011892793","-149.26900123857195","-48.31729543869733","-42.732966499374015","-58.71543391837622","-165.73458823247347","-64.15706706320634","-24.57693837583065"
"PM25","County","OR","Klamath County","emissions (pounds)","-0.24257971005135914","-4.9679458757382235","-8.796294000563648","-8.834245042748535","-5.849636199582619","-8.29008849433012","-13.097490915532035","-12.867844485233945","-7.424919836040317","-11.171591292145422","-3.8354782894230084","-3.286895852706948"
"VOCS","County","OR","Klamath County","emissions (pounds)","0.16381480269956228","-3.0119278663064506","-5.043752951994065","-4.826804656880313","-3.2065790772578566","-4.806375290016149","-10.014412360193091","-9.903884675431073","-5.279828962285137","-6.942122413952347","-2.2923436171931826","-2.3293848878711287"
"NH3","County","OR","Klamath County","emissions (pounds)","-1.6486935417833593","-5.302965931239669","-10.69794236881171","-11.848456824634923","-7.814674473101832","-9.841580534133755","-4.635872927819946","-4.35224209694934","-4.451123955959702","-11.17602625552172","-4.251524281762613","-1.9764983078857767"
"SO2","County","OR","Klamath County","percent","-0.007579587071931196","-0.03899144730354905","-0.10867493101681318","-0.26315919707425073","-0.3818783563673185","-0.13617249915936652","-0.012658641917661197","-0.005049044153627169","-0.025293367105688042","-0.08487178893666275","-0.028919426350164687","-0.006590579184133715"
"NOX","County","OR","Klamath County","percent","-0.018135312689391586","-0.05622499504407047","-0.11876567821142521","-0.25898233619371314","-0.38071315422652885","-0.15120647584179572","-0.03537702370560968","-0.030824446143007892","-0.04369091885141327","-0.1142284680016996","-0.04406448707714243","-0.017927244667084438"
"CO2","County","OR","Klamath County","percent","-0.01825081034483431","-0.05761734259911383","-0.12213936327091339","-0.26885270673880785","-0.38583521864911624","-0.1539695057194537","-0.031471398336218925","-0.027126427311329727","-0.03963611857456634","-0.11560470612141341","-0.043721276747871386","-0.015455821432772108"
"PM25","County","OR","Klamath County","percent","-0.002913488744966739","-0.06880548405722042","-0.1282129015989932","-0.26301340165042764","-0.37164197939869875","-0.17592233960866874","-0.15348563272067722","-0.1404962898234487","-0.0944262758508988","-0.1516146227424893","-0.05007848065893394","-0.038972603225626075"
"VOCS","County","OR","Klamath County","percent","0.0034584817634449884","-0.07366130593093918","-0.13077459660642457","-0.2602659935369323","-0.36484420938273854","-0.18621497114416366","-0.20209605488946455","-0.18300855318677114","-0.11783238173328484","-0.16757771382288028","-0.05288018610927022","-0.0484637757721836"
"NH3","County","OR","Klamath County","percent","-0.01597488905523182","-0.05869192529082437","-0.12275234141827406","-0.26785150496544796","-0.384311302720816","-0.15631288319597378","-0.045800167724713854","-0.04167413471564042","-0.04582198022845648","-0.11941222485624357","-0.04431041078190169","-0.01897729773373589"
"SO2","County","OR","Morrow County","emissions (pounds)","-1196.3481779756257","-1169.552508061519","-1245.774872997892","-612.7241680017469","-45.80792484637277","-1092.1575897114817","-1133.307682271814","-804.4316132792737","-1580.7234255847288","-1652.1340072617168","-1052.5531244797166","-872.6484555297066"
"NOX","County","OR","Morrow County","emissions (pounds)","-869.5963511337759","-811.2547263128799","-790.4200428923941","-394.67748745814606","-77.6494346026775","-725.6730963838636","-910.7182769661304","-645.8335213671671","-1140.1149634193862","-1036.0314182623988","-741.2265627983725","-718.0812914372655"
"CO2","County","OR","Morrow County","emissions (tons)","-495.8782846018439","-515.8248221464455","-674.484336175723","-577.7659537551226","-312.6563038744498","-612.4598569189548","-484.48262472928036","-360.32766462140717","-621.3147218803642","-750.0967380030197","-468.72087096527684","-390.9807716413634"
"PM25","County","OR","Morrow County","emissions (pounds)","-121.69991127660614","-118.46126976834785","-130.6458423227814","-77.59363345082602","-22.041043814228942","-114.29182935824792","-113.90718825712975","-83.60575997042179","-155.84784822369693","-162.99187393361353","-107.93587034192751","-91.84568984888028"
"VOCS","County","OR","Morrow County","emissions (pounds)","-15.624774022959173","-15.220159620870618","-18.293910079695706","-14.614951384591222","-7.796945597139029","-16.031204606562824","-14.96590417205698","-11.994322419886885","-19.084479661662044","-20.253332282036354","-14.016895584922167","-12.373026369637955"
"NH3","County","OR","Morrow County","emissions (pounds)","-8.841038045007735","-9.65592167419527","-22.286148846258584","-39.32386316035263","-35.791366078758074","-20.210217168532836","-10.710443545602175","-13.659395482871332","-5.786535461571475","-10.753005092250532","-9.615173628943012","-10.343850640951132"
"SO2","County","OR","Morrow County","percent","-0.13028161727979426","-0.1667855201190719","-0.22970578994644075","-0.5058690081581814","-0.5162906448479774","-0.32845788432916717","-0.11587937567938253","-0.07390491905881723","-0.17985933191159742","-0.2771550701159363","-0.144652625824867","-0.09027804332042794"
"NOX","County","OR","Morrow County","percent","-0.1389321069538258","-0.17385860824783858","-0.22065781491654785","-0.43758121087332663","-0.43457081371012724","-0.3267036995135026","-0.13728421068270868","-0.08659672891335722","-0.1938537554197485","-0.2678036816843864","-0.1530323182458306","-0.108322928890909"
"CO2","County","OR","Morrow County","percent","-0.08261978313357055","-0.10591081891598783","-0.15646999770473602","-0.31122162242554613","-0.4236482963813447","-0.20546681563335012","-0.08025461422233944","-0.055624520750332966","-0.11181624423580569","-0.1627259363977618","-0.09165511736012358","-0.06299208197446987"
"PM25","County","OR","Morrow County","percent","-0.11812370653949307","-0.14834676872191482","-0.20213226121566413","-0.3943397853338312","-0.43158331240212355","-0.2740373176777931","-0.1060242973658426","-0.07063486330212466","-0.1605367859094004","-0.23235983920931627","-0.12977550420265888","-0.08504252990983563"
