"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"PM25","County","CA","Santa Clara County","emissions (pounds)","-2.660255832839539","-3.013041538606558","-3.82244437225836","-3.890716591749765","-4.13905548674893","-3.9657563403873155","-5.293302377854161","-5.333296075968974","-4.504830111801766","-4.415730324181823","-3.763703190993965","-3.8507294308838027"
"VOCS","County","CA","Santa Clara County","emissions (pounds)","-1.7279090881336288","-2.09274107187116","-2.4750944006220834","-1.9477990973162491","-2.1182088039960263","-2.215681922332692","-2.386802618977754","-2.062152078930467","-2.3601322447548228","-2.558102047437842","-1.7845307078182486","-1.7074040946422429"
"NH3","County","CA","Santa Clara County","emissions (pounds)","-9.772675272339256","-11.038982662434137","-16.18753797333011","-18.322001213513886","-19.084833117838116","-17.471369826127557","-17.469177237953772","-15.675970079297258","-15.949110461444434","-14.772287641320872","-9.956341554470782","-9.17609202316089"
"SO2","County","CA","Santa Clara County","percent","-0.13439725809151476","-0.17498496355785212","-0.26048975195933843","-0.49959515504158375","-0.7860723112686195","-0.3729927150026964","-0.19367987028288758","-0.1345808218517435","-0.17676832424722694","-0.1789008469785404","-0.12352136419819079","-0.1131452212886817"
"NOX","County","CA","Santa Clara County","percent","-0.10375353069386484","-0.09558217820804618","-0.21669733209566105","-0.6374306789298748","-0.7758366063840634","-0.377776035078987","-0.16744024876658095","-0.1461499878400427","-0.1327616568257822","-0.11314347232804393","-0.09488543707053575","-0.09214416394940468"
"CO2","County","CA","Santa Clara County","percent","-0.12046193167675051","-0.143933698465164","-0.2472222534991539","-0.5938000580899356","-0.7719706595902982","-0.38158830088518925","-0.19087707894976466","-0.1374066388371336","-0.1685690176439181","-0.15842671125801552","-0.10809502587650713","-0.09769651694297536"
"PM25","County","CA","Santa Clara County","percent","-0.11791712138645848","-0.13186399244462013","-0.23035362529327594","-0.6030543020564326","-0.7884494759715385","-0.35846535569094073","-0.20879652800525095","-0.1634498247063193","-0.1687999443428723","-0.15522006753496456","-0.13110907682925102","-0.13291008901281665"
"VOCS","County","CA","Santa Clara County","percent","-0.12473441406181057","-0.1582470790640455","-0.25232291740589774","-0.5549305733181257","-0.7835600424139002","-0.37818981174437083","-0.18984734964133887","-0.1307290568407541","-0.1718658837841154","-0.1697987442577954","-0.11423242804808979","-0.1060105772654966"
"NH3","County","CA","Santa Clara County","percent","-0.1110125294397506","-0.13018127662560924","-0.24081207134582094","-0.6206548045689293","-0.7719285609624635","-0.38651413803880935","-0.19313010978317371","-0.1389351754761357","-0.1643897403890009","-0.1478031139521708","-0.09910001478995202","-0.08923689337568885"
"SO2","County","CA","Shasta County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Shasta County","emissions (pounds)","-0.747158199933665","-0.9565938992254814","-1.8351145780953857","-3.898334651936466","-1.4942912553967176","-0.9677714078352437","-2.227239053763469","-0.7213353676779661","-1.4053812774925518","0.11088316381324148","-0.6563496882351956","-0.9448109496504458"
"CO2","County","CA","Shasta County","emissions (tons)","-12.845575436369472","-9.397467462407803","-24.34561107565969","-26.372408166893365","-24.58330105434652","-22.0384368168543","-17.054268998506814","-13.770888054190436","-14.859368405623172","-14.312323754098543","-6.955092114862055","-9.143505258425648"
"PM25","County","CA","Shasta County","emissions (pounds)","-0.45241280389080885","-0.2598002106952322","-0.8984285282440965","-0.9783554889072832","-0.9924658245089404","-0.8475563895321727","-0.7313113544520888","-0.6649105998651521","-0.6115000200423992","-0.51180258597293","-0.1915339144029531","-0.39980029584449994"
"VOCS","County","CA","Shasta County","emissions (pounds)","-0.26390865485157633","-0.21568428039472565","-0.4813069384135531","-0.5111049620677193","-0.4456235393609518","-0.420110179443256","-0.3031683558236864","-0.20914304598849753","-0.2714372985072373","-0.29142409912799394","-0.1645078597867098","-0.15461528802762814"
