"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"CO2","State","AZ","","percent","-0.11529173319052742","-0.12783801420174545","-0.1501002067358406","-0.14898439603379213","-0.14910298179867293","-0.12529099018973255","-0.11043223376475181","-0.105797023087856","-0.11629333605286929","-0.13757253516816587","-0.1393344356716862","-0.11266880937796775"
"PM25","State","AZ","","percent","-0.13468562558612854","-0.15492763761444386","-0.11891875947541465","-0.10899795731587607","-0.13745750978914756","-0.15148887920610052","-0.13357922996038665","-0.12885303615812327","-0.14464232408088704","-0.17006245790684918","-0.15771575115208586","-0.12457511011504982"
"VOCS","State","AZ","","percent","-0.12597569020597693","-0.15376832723617562","-0.12685145099974757","-0.12572681845940636","-0.12734346144345413","-0.1686819720944147","-0.15002404680658313","-0.14489966001261434","-0.16339927244650576","-0.17136396381130814","-0.13843259581898207","-0.11485823368179784"
"NH3","State","AZ","","percent","-0.15707147698037724","-0.16522901429439205","-0.17935167281066688","-0.1750323189946044","-0.19653921004863192","-0.17204059708599279","-0.17032179392205984","-0.16308212514065434","-0.16435049949154767","-0.17441942202624183","-0.1688814385470448","-0.14290855956690346"
"SO2","State","CA","","emissions (pounds)","-0.38975329035542927","-0.3651162479818595","-0.6958739368459703","-0.7805900344861811","-0.5499915208385175","-0.3318313712903773","-0.6137317589509053","-0.6886115496189973","-0.3713481242908756","-0.3800646863589918","-0.6454322056387127","-0.3288731698569336"
"NOX","State","CA","","emissions (pounds)","-5.4853540172002795","-7.772812878363311","-7.121005536113898","-5.631560264890595","-7.108938609389497","-9.357647994611398","-9.725527473256989","-7.198067318518952","-3.054743720514125","-5.655064675801896","-4.298925508931006","-9.485339526063854"
"CO2","State","CA","","emissions (tons)","-48.587692549004714","-44.003388719087525","-63.240718107439534","-73.11185489785385","-52.62486920122683","-31.59571147757015","-65.32385375801096","-75.40846971295105","-33.14806689334364","-40.36097556007371","-71.72060370937106","-40.61306570022134"
"PM25","State","CA","","emissions (pounds)","-5.24412920659006","-4.724220607428379","-6.778706709098287","-7.877324356903273","-5.67540903766735","-3.385299696055881","-7.0295809249982995","-8.123892893719585","-3.5654321858623916","-4.2983493539436495","-7.679676353984178","-4.403659926743785"
"VOCS","State","CA","","emissions (pounds)","-1.4122786933741054","-1.2722638676167435","-1.8255505684055038","-2.121415570017348","-1.5284252054650551","-0.9116836071494845","-1.8931126546690393","-2.1878181084146036","-0.9601944785106298","-1.157573921256244","-2.068187655083989","-1.1859347553049702"
"NH3","State","CA","","emissions (pounds)","-3.1170487078770748","-2.808021152794936","-4.029183522423864","-4.682188928017695","-3.373396365840108","-2.012182314288566","-4.178300205042888","-4.828746365642928","-2.119250947135697","-2.5548882897203384","-4.564709280235547","-2.6174836553109344"
"SO2","State","CA","","percent","-0.15696801880571773","-0.15460496865549622","-0.44509093716596565","-0.4987175965856309","-0.30499342658176865","-0.12740079866480966","-0.17363054545173018","-0.18387799450730566","-0.1206551702603708","-0.1456794229316208","-0.3204107041333482","-0.14503666501220702"
"NOX","State","CA","","percent","-0.14469458884388864","-0.21083198999171265","-0.28884134847204107","-0.2285319103875134","-0.24170603548484762","-0.23058713747477286","-0.18199442434242027","-0.12704632876605768","-0.06307508296116815","-0.14146781341482254","-0.14384386727065124","-0.2757522577424827"
"CO2","State","CA","","percent","-0.195743718448636","-0.18654155335061293","-0.42582008936093463","-0.4914032457169283","-0.30014000588850726","-0.12548447165756207","-0.1905343981944175","-0.2073092867934321","-0.11074080897429056","-0.1564914707682499","-0.36508386057511966","-0.1812135794557156"
"PM25","State","CA","","percent","-0.19662947442429116","-0.18638073232135424","-0.4246636244146001","-0.49258857292848074","-0.3005444410443012","-0.12489757591775989","-0.19043265381008118","-0.20745151570966774","-0.11066437543146765","-0.15509144556817134","-0.3637394594610537","-0.18286005754898393"
"VOCS","State","CA","","percent","-0.19662947442441867","-0.1863807323211469","-0.4246636244144681","-0.4925885729284246","-0.3005444410440196","-0.12489757591774794","-0.19043265381003255","-0.20745151570962456","-0.11066437543154814","-0.1550914455681159","-0.3637394594610943","-0.1828600575490852"
"NH3","State","CA","","percent","-0.1966294744244616","-0.18638073232131075","-0.42466362441460653","-0.49258857292843217","-0.30054444104408684","-0.12489757591759652","-0.19043265381010224","-0.2074515157097109","-0.11066437543158633","-0.15509144556810986","-0.36373945946099656","-0.18286005754916154"
"SO2","State","NM","","emissions (pounds)","-843.8929106993601","-862.8520207596011","-842.4448040327989","-950.9480210143956","-1280.135925522074","-555.2551543654408","-167.21673703368288","-230.44393810350448","-370.3741054130951","-1003.4886531645898","-1040.5657367784297","-1221.3840580497636"
"NOX","State","NM","","emissions (pounds)","-2366.693805682007","-1452.0054531588685","-1885.7299847339746","-1783.4772812952287","-3510.1958170032594","-1468.2275183447637","-1052.7759223701432","-1155.2582849604078","-1289.7927621332929","-1961.377889403142","-3026.3643001858145","-2676.7014796133153"
"CO2","State","NM","","emissions (tons)","-1847.4876814400777","-1698.6544187772088","-1939.6891192577314","-2316.462929899106","-2554.1928557641804","-1533.3760555807967","-854.0802419052925","-890.1828286114614","-1160.8328087993432","-1938.541642718017","-2214.269494684413","-2255.658971418161"
"PM25","State","NM","","emissions (pounds)","-98.08884439345275","-95.59337656803837","-113.53148953575874","-143.6373763494339","-134.0665761770506","-103.85672854728182","-74.09260543268465","-73.61277734370378","-85.93950262229191","-108.36743912575184","-109.93490022100741","-119.98331151239108"
"VOCS","State","NM","","emissions (pounds)","-58.20853418394836","-52.3427420028238","-66.00027344201226","-81.11424383929261","-82.42504016960447","-53.6949639354134","-38.05579645160469","-38.38578126823268","-43.61184477664938","-61.02076859519002","-68.18609922896576","-70.38035303926154"
"NH3","State","NM","","emissions (pounds)","-46.301952122965304","-45.65674657573982","-54.572199556329","-60.25415863838134","-55.6822536432519","-62.00107336425572","-54.73483382293489","-54.62682706288615","-59.3303388250788","-54.530352628011315","-41.39963897266716","-48.39985075175355"
"SO2","State","NM","","percent","-0.13670119624141017","-0.15068951479591303","-0.18224838330461715","-0.20732310936578602","-0.2534774692094835","-0.08643972773202685","-0.0230620432698063","-0.031251137842291325","-0.05360772839292431","-0.15678331218934477","-0.18849244517554203","-0.20733781468576049"
"NOX","State","NM","","percent","-0.12692516613182037","-0.08419428000334049","-0.12591255038212906","-0.12155804248397904","-0.20813934073977575","-0.0723538160759719","-0.04593410580522033","-0.04952679530645489","-0.05996808735953427","-0.10124018123181297","-0.1780447025219384","-0.14918182812474842"
"CO2","State","NM","","percent","-0.11923215993969952","-0.11770620127674028","-0.16004994719592813","-0.1935032214972389","-0.19364890746011226","-0.09377214073614523","-0.045022086940958286","-0.04599913636248214","-0.06562204364650806","-0.11994825665760636","-0.15932070037082133","-0.15218172286612772"
"PM25","State","NM","","percent","-0.10728458837752201","-0.11205751019024986","-0.15565929346907387","-0.19904614116843586","-0.17004303859783787","-0.10599666170603651","-0.06355224709407889","-0.061712694611403655","-0.08031046840421392","-0.11328327386882608","-0.13391029591325257","-0.1368540986828707"
"VOCS","State","NM","","percent","-0.12151109099310459","-0.11720661216261428","-0.1769993055744779","-0.2195993712448945","-0.2021417931852298","-0.10483014049958046","-0.06269284926528412","-0.061814474117187004","-0.07806138173784541","-0.12177126578637786","-0.15877682088942366","-0.15358374487899604"
"NH3","State","NM","","percent","-0.11114271553496861","-0.11645486500100974","-0.16479280532005042","-0.18404355806880318","-0.15677010628970328","-0.13376440784497892","-0.09397959159869296","-0.09096385849835943","-0.11416499146188201","-0.12352704387921329","-0.11166695169361014","-0.12145356232044216"
"SO2","State","TX","","emissions (pounds)","-1.2063287048756592","-1.361174197100354","-1.9841638091613731","-1.9802249880476666","-0.7671946129321441","-1.216117970720461","-1.0832711052457853","-1.0105032718761322","-1.2859805515611242","-2.278986184010364","-0.7098696750099407","-0.7590705387813159"
"NOX","State","TX","","emissions (pounds)","-309.5354836793849","-336.9378020131262","-451.35327456577215","-411.1262818177347","-377.89177622646093","-385.1517018417362","-493.9899641008233","-522.9462260057917","-465.82123441254953","-366.3241951628006","-281.6501289080479","-355.70770688157063"
"CO2","State","TX","","emissions (tons)","-154.7530607371882","-186.63216796854977","-218.13516802244703","-181.9876217636047","-125.05340603311197","-244.27829320172896","-308.360491289699","-315.7522092094878","-278.53477701876545","-209.33465559707838","-94.79966643857188","-138.23580350590055"
"PM25","State","TX","","emissions (pounds)","-10.90005781187756","-15.79186743804712","-14.541850024874293","-10.46560296417556","-3.6918207617000007","-20.064141284554353","-28.287832645339222","-29.256638041151746","-22.712592214786127","-16.96766959879642","-3.4225107312904584","-7.250292111344606"
"VOCS","State","TX","","emissions (pounds)","-23.799218093230593","-21.76319662982496","-33.72701683869309","-32.979972516419366","-29.843511155424494","-26.797290325088397","-24.256816787004936","-24.15028626686035","-26.135078182102006","-25.601033124316018","-21.18540930211384","-29.068241461896832"
"NH3","State","TX","","emissions (pounds)","-12.102460870291907","-14.172701036119179","-17.954657987897008","-15.070897150511883","-11.755351008348953","-19.516206543718","-25.49026449413941","-26.328740659628238","-23.052230540517485","-15.682453655437712","-8.61959745850254","-12.21497065485346"
"SO2","State","TX","","percent","-0.10074914803880206","-0.11964980036730868","-0.20928324643034202","-0.21057293726828144","-0.10189075520140467","-0.1285789499297393","-0.09463182378606005","-0.08551238405167172","-0.1224036905645665","-0.17803355713174146","-0.06728286989058678","-0.06563641887749888"
"NOX","State","TX","","percent","-0.09584759111002482","-0.11178988995548399","-0.16741834796978353","-0.1550475114574704","-0.1334184890313275","-0.109109452619449","-0.11456942811489054","-0.11670685196674092","-0.11991717491614748","-0.10694678439722974","-0.09496149403830999","-0.11374474565643694"
"CO2","State","TX","","percent","-0.07949649450592891","-0.10256380696108734","-0.12935086331530343","-0.10995574940190075","-0.0719866947232632","-0.11456139959419467","-0.11588331601610335","-0.1147134819877525","-0.11758152089990886","-0.10190924726041334","-0.05350996093945878","-0.07313527846832515"
"PM25","State","TX","","percent","-0.0797825785872877","-0.1228779894747008","-0.12295614574040574","-0.09020564623965395","-0.030774192329921086","-0.13281402467543552","-0.14302677195985122","-0.14252258638485257","-0.1322517083887598","-0.11723523043043965","-0.028038453631496603","-0.05484017953020086"
"VOCS","State","TX","","percent","-0.0985259116577304","-0.09683600482238089","-0.16947327991530392","-0.16814422616978594","-0.1433168903251444","-0.10436589719430678","-0.07944215868411918","-0.07700243243613358","-0.09349482398183864","-0.10101005822155368","-0.09607955094890795","-0.12429722671955501"
"NH3","State","TX","","percent","-0.07483997064850556","-0.09402554721625393","-0.12724961137062998","-0.10887481389137543","-0.0802735159963441","-0.10986067580136462","-0.1161336434520766","-0.11589382586219431","-0.11758971859422464","-0.09203905737998597","-0.05804559354845105","-0.07759921473476217"
"SO2","County","AZ","Apache County","emissions (pounds)","-551.4353766799904","-500.29490575543605","-1426.9225729051977","-1553.8685926739126","-1081.8488978769165","-529.1487306379713","-719.4484691694379","-703.3576604744885","-372.46775310253724","-576.5756491357461","-790.579808026785","-773.2770673488267"
"NOX","County","AZ","Apache County","emissions (pounds)","-1168.2200000463054","-1242.8685181888286","-902.6448341649957","-676.8629926398862","-1072.8678872117307","-1421.4466323126107","-2156.302253319416","-2146.229873871198","-1538.5724659829866","-1567.1454997730907","-1106.9713122469839","-913.4541832767427"
"CO2","County","AZ","Apache County","emissions (tons)","-946.2324526825687","-1024.4868069693912","-769.3076150224078","-572.2769076250261","-998.8006875799038","-1043.6810026696185","-1273.328410740709","-1236.494662062265","-1000.0462416105438","-1191.2446139110252","-1077.1393906001467","-937.8239310309291"
"PM25","County","AZ","Apache County","emissions (pounds)","-168.83540332940174","-184.3378435039631","-53.02344946087396","-4.76966965518659","-123.91612911420816","-190.4524308789987","-244.95790928977658","-243.86979449715","-201.00492679636227","-223.74576624114707","-165.24402251356514","-144.53213543894526"
"VOCS","County","AZ","Apache County","emissions (pounds)","-29.571508946592076","-32.19089784107564","-26.24704524903791","-19.768500420472265","-32.090689551045216","-32.309818855785124","-39.57493223542406","-38.4516280920725","-30.548723650244938","-37.001896365516586","-33.54777348623611","-29.702292952875723"
"NH3","County","AZ","Apache County","emissions (pounds)","-79.9952226846799","-77.83268243396014","-20.895471701373026","-6.731522999874869","-62.46418099441871","-81.50719639157614","-98.4081277052901","-96.30920564135158","-86.38226502526959","-94.17446606627345","-82.60263155045322","-71.1339077913508"
"SO2","County","AZ","Apache County","percent","-0.04623990688817126","-0.045731802861222214","-0.13523781236800506","-0.15002446059222543","-0.09945032745749838","-0.04537440537082039","-0.05523172332508136","-0.0531909587797312","-0.030519522831641745","-0.04754646105923526","-0.07077852124813726","-0.06600466164322497"
"NOX","County","AZ","Apache County","percent","-0.09511248178316511","-0.10790893065760485","-0.08633744346302176","-0.06645835934005873","-0.09826542933551621","-0.10846016455620759","-0.13105581242684886","-0.12546276356673372","-0.10522472492353858","-0.12130484172403762","-0.10028580375113373","-0.07725490608138894"
"CO2","County","AZ","Apache County","percent","-0.09861258347499552","-0.11418263017470344","-0.09723298101697271","-0.0742356635491049","-0.12023610666026376","-0.10275165220559931","-0.1018405999146092","-0.0958216041148745","-0.08881590968634967","-0.11857946355551578","-0.1255009530963524","-0.10195888771530476"
"PM25","County","AZ","Apache County","percent","-0.14120006586074926","-0.16243210350698617","-0.0567655289160215","-0.0052711652269750746","-0.12344788683602652","-0.14084141026061697","-0.13739544724460165","-0.13100833818922977","-0.12876228809368911","-0.17474576951417897","-0.160510449907103","-0.12859710902732635"
"VOCS","County","AZ","Apache County","percent","-0.09168734548438377","-0.10694605832998871","-0.09773698034972315","-0.07554338347374197","-0.11418751647056874","-0.09550470475195573","-0.09599758564258577","-0.09053549782234678","-0.0819436417674164","-0.11000831551023244","-0.11581733367037933","-0.09582033989200797"
