"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"PM25","State","MD","","percent","-0.024645191984226513","-0.03477911571487989","-0.0363515258795432","-0.05080404165751898","-0.05545109436487176","-0.04479303170306148","-0.03940396843685568","-0.03783577583455","-0.04242100415288772","-0.040667947350883325","-0.03046930508343634","-0.0246121742602548"
"VOCS","State","MD","","percent","-0.023231319469923593","-0.035798495896413304","-0.05530894915313909","-0.0812993448410924","-0.08203384620240148","-0.05028726459142121","-0.03461160542635345","-0.03870715848612337","-0.03982544883149024","-0.06983049399947268","-0.04534484268806287","-0.03360291649392768"
"NH3","State","MD","","percent","-0.01497971292032829","-0.017950033879966458","-0.026062892488976287","-0.044907319451202785","-0.034273168904097956","-0.027983552516626493","-0.029765496530156692","-0.03059126396463173","-0.022907770127581106","-0.034466152193953124","-0.02111427119039902","-0.017317328242290857"
"SO2","State","MI","","emissions (pounds)","-0.22791041283880986","-0.22274680402642844","-0.3232987604351365","-0.4543845912016877","-0.3329278910623543","-0.26694020936110974","-0.07597350186460972","-0.13953595835982924","-0.23006415554482373","-0.26679507410426595","-0.19719307604964342","-0.22749765732532978"
"NOX","State","MI","","emissions (pounds)","0.0055907488786033355","-1.4471073127133423","1.843508724727144","4.969171538585215","-4.972835287426278","-3.6261000794766005","-1.2934870145836612","-2.0307326756737893","-2.802404782767553","1.4586870889907004","-4.211649306998879","0.24930914990545716"
"CO2","State","MI","","emissions (tons)","-24.677561951510143","-24.89592743673711","-33.77381350682117","-47.14165138101089","-36.35402951927972","-28.18772492586868","-9.149612761393655","-14.257565887703095","-22.051635452575283","-31.498462040006416","-22.398640446190257","-25.60829328134423"
"PM25","State","MI","","emissions (pounds)","-1.1532971995420667","-1.050982290369575","-1.5076680106230924","-2.0869190776847972","-1.5037035269360786","-1.2369733439827542","-0.40402691670897184","-0.6132152709942602","-1.0058888613584713","-1.3235145874077716","-0.8669566809730895","-1.0954226248777559"
"VOCS","State","MI","","emissions (pounds)","-0.5741044130736555","-0.6567198011125583","-0.8869464102390339","-1.0847297701347998","-1.0873497143620625","-0.7666580757786505","-0.21151088827264175","-0.3634488192383287","-0.5343154173269795","-0.8708599064857481","-0.6818164727728799","-0.6050781382537025"
"NH3","State","MI","","emissions (pounds)","-2.821232753347431","-2.521795625845698","-3.546473045149469","-5.1447976088675205","-3.054219387315243","-2.572357985922281","-0.9948610953215393","-1.450149696553126","-2.3747352971258806","-2.918118691246491","-1.8109098541899584","-2.9027209680352826"
"SO2","State","MI","","percent","-0.009390421213516542","-0.010400227877826095","-0.0143946898339613","-0.024530956506207766","-0.01558339616815585","-0.011754591656230077","-0.002846252954780169","-0.005425819500242847","-0.009650606616047731","-0.013108798584385744","-0.009306974476224425","-0.010011099584441824"
"NOX","State","MI","","percent","0.000014353322542591412","-0.004205177892832992","0.00486162737404047","0.013064200369650685","-0.017058048361547177","-0.011797250537749953","-0.003592995209688161","-0.005859555750740147","-0.008720171590870063","0.00377010403689367","-0.011545605902932847","0.0006573075876286491"
"CO2","State","MI","","percent","-0.009123808618771009","-0.010441635202951166","-0.013510715792414155","-0.022771368535184796","-0.015481590165940595","-0.011337385675436771","-0.0031413235523818934","-0.0050811207228087735","-0.008481807301672811","-0.013837092954875787","-0.009496020640702473","-0.010131806057459879"
"PM25","State","MI","","percent","-0.009562471590213903","-0.009891799824065543","-0.013510423548308026","-0.022541898582279618","-0.014274168035478601","-0.01111390860172592","-0.003097853191983679","-0.004883766050261992","-0.008649727131803855","-0.013032470502434971","-0.008232332735570728","-0.009718823752142183"
"VOCS","State","MI","","percent","-0.009733402334669076","-0.012671588083673298","-0.016506800004802962","-0.024991619059308502","-0.021948682214158997","-0.014328461883231959","-0.003307900039111207","-0.005928084275088707","-0.009491322808896873","-0.018003248150498113","-0.013513771466354374","-0.011106895379081876"
"NH3","State","MI","","percent","-0.008586433685414995","-0.00868256294762559","-0.011528751638791957","-0.019754204965703362","-0.010413892741228375","-0.00842749790148615","-0.0028347204891665126","-0.0042669196705302035","-0.007475376526523937","-0.010307604024886431","-0.006212218864141877","-0.009355198757639117"
