"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"PM25","County","MO","Platte County","emissions (pounds)","-8.956932090084592","-8.642953810507606","-15.228815856346046","-19.114348110255378","-12.760702966261306","-14.19744590002665","-12.507199608837254","-14.605351006393903","-12.740252470226551","-16.181096863325365","-12.517916627628438","-7.693702024102095"
"VOCS","County","MO","Platte County","emissions (pounds)","-1.0175522196732345","-0.8733265309565468","-1.9923878290060202","-2.578590000828626","-2.221044494533089","-3.180344139014778","-2.437969421754133","-3.1851126327446764","-2.55557164158472","-1.6587097022779744","-1.572135749804147","-0.8905985112314738"
"NH3","County","MO","Platte County","emissions (pounds)","-0.0005032534067059835","-0.0004828619755230523","-0.0008622907652520162","-0.0010842711083600687","-0.0007365143034578914","-0.0008374076933517216","-0.0007284964166212049","-0.000859272997109084","-0.0007438993912169956","-0.0009046009533448807","-0.0007071317895439577","-0.0004326971072849961"
"SO2","County","MO","Platte County","percent","-0.052979174131966275","-0.0329369242293934","-0.050182382283511906","-0.12931409291997148","-0.08201600020662217","-0.0731749925397762","-0.06527978735971211","-0.0685727845874623","-0.06332495281067113","-0.07485144309339996","-0.05326098723173708","-0.034902917989893985"
"NOX","County","MO","Platte County","percent","-0.023976848403549154","-0.023807379375014058","-0.045390177454926905","-0.06166042322483181","-0.04004730762038697","-0.036001651364811024","-0.028418523957195685","-0.03232164158511648","-0.033575607814012226","-0.05602386927570509","-0.03997265541358001","-0.022422236047339505"
"CO2","County","MO","Platte County","percent","-0.02332713192703438","-0.02559282718763803","-0.041272093920048714","-0.062388533989464694","-0.03411301814954451","-0.031266082974755624","-0.0252865982307939","-0.028280349708351304","-0.029351472005621538","-0.051725209753317125","-0.037191574551571356","-0.02199131428877046"
"PM25","County","MO","Platte County","percent","-0.023347952445343177","-0.02479872096576952","-0.04258667238327589","-0.06335711106173955","-0.037080870021982196","-0.03652678204999629","-0.028002798586598727","-0.03230361439229766","-0.032971374606978236","-0.050473711119610444","-0.03808393973260324","-0.022072698294749726"
"VOCS","County","MO","Platte County","percent","-0.02303514963143981","-0.021841627653269725","-0.04905742409616256","-0.07716064756617397","-0.05670895951581347","-0.067846873567884","-0.04297645199681943","-0.055064548881164126","-0.0548649259929559","-0.04658849285364504","-0.04269126595908989","-0.02271679454680057"
"NH3","County","MO","Platte County","percent","-0.023331722467690944","-0.024645824114174694","-0.042918056514728305","-0.06404744984943826","-0.03808806333794013","-0.038224615144462876","-0.02885519898916708","-0.033608218201488904","-0.03415770449346773","-0.05027892517759051","-0.03831686203143278","-0.02210538124292329"
"SO2","County","MO","Scott County","emissions (pounds)","-141.29353519133292","-99.86758905008901","-164.17332639789674","-116.94497868057806","-43.36771347827744","-53.3488870303845","-82.28752930241171","-91.45298487367108","-58.50861000758596","-192.6884432156803","-114.07148390414659","-95.5077706060838"
