"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NH3","County","FL","Hardee County","percent","-0.07267416597508097","-0.14973300720171953","-0.10841786309105801","-0.19758891462584235","-0.2345686520113296","-0.21262178973270285","-0.23233313709819747","-0.23806858750533214","-0.21567306298887548","-0.196519440598365","-0.14698260209652944","-0.0586372493290249"
"SO2","County","FL","Hillsborough County","emissions (pounds)","95.07065829518251","58.853289590158965","30.20092426671181","70.85395613391302","-70.62202965019969","-112.78486720036017","-136.96965482350788","-99.62982765259221","-159.83251179015497","-11.407678615709301","96.49235261420836","31.270270700886613"
"NOX","County","FL","Hillsborough County","emissions (pounds)","-110.55397797306068","-104.42044903698843","-119.15166730957571","-82.43005015829112","-71.42843780753901","-87.08065533201443","-106.01520238735247","-132.41166300937766","-122.82800418458646","-87.42729080212303","-100.21159866894595","-123.75359088933328"
"CO2","County","FL","Hillsborough County","emissions (tons)","-116.93061217456125","-139.11757818982005","-204.01901918218937","-172.51787758048158","-184.16894170164596","-183.23217049136292","-202.65713477763347","-205.65402415860444","-210.6428834592225","-153.462120229844","-120.44246449309867","-161.17631448816974"
"PM25","County","FL","Hillsborough County","emissions (pounds)","-9.66935635903792","-12.65364094387769","-21.009109815648117","-18.12111322680721","-15.877512892562663","-15.608968513261061","-15.886306137152133","-14.627767209953163","-16.06913539852394","-13.47753617700073","-12.483678044576664","-14.879447813240404"
"VOCS","County","FL","Hillsborough County","emissions (pounds)","-10.384993780702644","-10.870945105238206","-16.706540075534576","-16.287751814303192","-12.906523767134786","-9.529200241340732","-9.749059170550026","-10.634943237702828","-9.305470608385804","-11.789149007276137","-12.437922409571911","-12.255115748128446"
"NH3","County","FL","Hillsborough County","emissions (pounds)","-2.293082853235319","-2.9369044677714555","-3.892990437674598","-3.2681120525176084","-4.420335875067394","-5.067330957326703","-5.672451328919124","-5.6341680510577135","-5.87970596168816","-3.4146409922359453","-2.0812265551721794","-3.3311581554371514"
"SO2","County","FL","Hillsborough County","percent","0.04424921393650716","0.03093167729157712","0.014571702617937108","0.03694361320866219","-0.03383073137589355","-0.05497303236404784","-0.06480890516677658","-0.04799220798076127","-0.07867408726738585","-0.00607711868045588","0.04767528167363965","0.014638463955243401"
"NOX","County","FL","Hillsborough County","percent","-0.025770014593509145","-0.02671570203970051","-0.0274777267038814","-0.01905302193944721","-0.015035673470661972","-0.0183862990404099","-0.021764474627063997","-0.02717307607969042","-0.025999146476957877","-0.018376884270982146","-0.023689468977526665","-0.028776636219782506"
"CO2","County","FL","Hillsborough County","percent","-0.022112376858944988","-0.028823676877797338","-0.038052709470650356","-0.03158984949306327","-0.029769504538908278","-0.029562754548188575","-0.03177340336145132","-0.03228383127577924","-0.034112103073653165","-0.025021254590952887","-0.02288324429465271","-0.03053149113295401"
"PM25","County","FL","Hillsborough County","percent","-0.02181160629429179","-0.03118509890903525","-0.046548984873883134","-0.03893775060397284","-0.029942282843196413","-0.029387032530857088","-0.029050748705871224","-0.026758944135202717","-0.03036274937151144","-0.025486321923714767","-0.028128292253102958","-0.033720305841446786"
"VOCS","County","FL","Hillsborough County","percent","-0.04401113206952832","-0.04988774304710156","-0.06847867670150101","-0.06251406426787846","-0.04152471762093985","-0.030216121016493798","-0.030045277151151017","-0.03264957449674907","-0.029581875331667683","-0.0380090622322157","-0.05155448161562299","-0.05221153590765599"
"NH3","County","FL","Hillsborough County","percent","-0.018851461418803644","-0.026501117941130223","-0.03166882879211213","-0.026321095064692327","-0.03165052999123596","-0.03614454823588326","-0.03934452616822833","-0.03922593253422237","-0.042129117041620825","-0.02469139529307671","-0.017261641313688535","-0.027391737929498686"
"SO2","County","FL","Lee County","emissions (pounds)","-1.6380955303366136","-2.0340742443754607","-1.478866226019818","-2.0852861635803492","-5.153801692721572","-6.0206957386144495","-6.016710240847715","-6.6419326010418445","-5.822538976595752","-1.6392645420182816","-1.4877232889230072","-2.0635694916677494"
"NOX","County","FL","Lee County","emissions (pounds)","-63.96510428695183","-53.25086624377582","-59.61997678912303","-93.67058724031085","-91.00414771668147","-102.7106062733219","-107.01594915799797","-106.06626537168631","-93.86074732703855","-76.78264506609412","-71.81030595087213","-54.08656309415528"
"CO2","County","FL","Lee County","emissions (tons)","-131.83370375083177","-110.34634100555559","-123.7202013990609","-195.67841747618513","-198.0212271079654","-217.77909004624235","-229.0566365326522","-233.3497680883156","-197.14881371881347","-165.53418295667507","-142.2219867212698","-120.23856178642018"
"PM25","County","FL","Lee County","emissions (pounds)","-14.845748663356062","-12.251219858313561","-13.446080859273934","-20.807786697394477","-21.124811018082255","-24.147405803181755","-25.411255444574635","-24.19156300267059","-21.111144316171703","-16.673377737803094","-15.830758752752445","-13.252451558721077"
"VOCS","County","FL","Lee County","emissions (pounds)","-0.016705270457364918","-0.14078986436730645","-0.13630970031803713","-0.07041167900530354","-0.3635346015773564","-0.5995566521054911","-0.6129582446380368","-0.3386246588017059","-0.5255580876211354","-0.0799599547336527","-0.13979937576583268","-0.015600806700255987"
"NH3","County","FL","Lee County","emissions (pounds)","-14.363651344890968","-11.881517686946609","-13.379004065802292","-21.106833745285257","-21.301831611701346","-23.455229537583364","-24.71936692291638","-25.022259728924837","-21.290310297321412","-17.879552714694","-15.133778097926552","-13.00374958201428"
"SO2","County","FL","Lee County","percent","-0.05626213030964756","-0.07518484431515546","-0.048895824051853914","-0.0627913589984157","-0.09364891702986333","-0.1029572369338364","-0.10090979324173556","-0.11278081669929228","-0.10075634703228632","-0.04050993143093051","-0.049456653496567526","-0.07194882475462441"
"NOX","County","FL","Lee County","percent","-0.05228505331794222","-0.04684005381754437","-0.04703876114133587","-0.06929237874912841","-0.055726190587823514","-0.06092931165103155","-0.06182922966894662","-0.06152983456846733","-0.055882148963418955","-0.047114885258594225","-0.05736927652702004","-0.044418220587189326"
"CO2","County","FL","Lee County","percent","-0.050885619035803305","-0.04580411304525154","-0.04616051445065796","-0.06851644454186732","-0.056036087729935694","-0.05974042917809866","-0.06119842492531536","-0.0626379910371153","-0.05428301627055576","-0.04827286774421357","-0.05368641675549253","-0.04661688810599664"
"PM25","County","FL","Lee County","percent","-0.05166505810467609","-0.04585236746746886","-0.04521371282841828","-0.06590537860794386","-0.05435776734778765","-0.060317927158058386","-0.061848215290294196","-0.059204361999735076","-0.05295682050682987","-0.0442534760081855","-0.05394867026979545","-0.0462762212758302"
"VOCS","County","FL","Lee County","percent","-0.03805653343150543","-0.32317109665587496","-0.27672014024683456","-0.09224059477505003","-0.2905701966658554","-0.39907662759942647","-0.4166964896695914","-0.2574107920421645","-0.37289850812857944","-0.07069626706856862","-0.2519107444980897","-0.03901369520954941"
"NH3","County","FL","Lee County","percent","-0.05166973829462609","-0.045951065428068615","-0.04650419843837057","-0.06885433769942118","-0.05615383846123294","-0.059924056287520754","-0.061511619594391484","-0.06255705514271298","-0.05459790259806723","-0.04856464951342637","-0.05322931433481273","-0.04697270153891178"
"SO2","County","FL","Leon County","emissions (pounds)","-0.008390090344164491","-0.0002983566497505308","-0.05638225921973117","-0.10644101526338545","-0.042872138467487275","-0.023224631069638235","-0.008326941854875258","-0.006722689339767385","-0.0095479882223799","-0.034228453305900075","-0.045132952969197504","0.00627583261939435"
"NOX","County","FL","Leon County","emissions (pounds)","0.13473296497249976","0.00981899187718227","-1.4947888815058832","-4.97578262524803","-8.697034097393043","-8.495342802045343","-10.018851541339245","-10.186823519296013","-8.13992678231807","-6.171668230079376","-3.698874740877727","-0.7372402833734668"
"CO2","County","FL","Leon County","emissions (tons)","-4.213020136710838","-9.007578744363855","-14.54848274087999","-21.522774112636398","-27.91543192964309","-29.19367218376283","-32.26701607568248","-30.30077785760659","-26.77229140322015","-20.96306059358176","-13.091084490188223","-5.798804134632519"
"PM25","County","FL","Leon County","emissions (pounds)","-0.5673073305815706","-1.2388786019728286","-1.995212086931133","-2.938669129705886","-3.827887995279525","-4.023708073144007","-4.450768831782625","-4.181355289942076","-3.676426802741844","-2.8806059004546114","-1.784962892726071","-0.753887081562425"
"VOCS","County","FL","Leon County","emissions (pounds)","-0.18158364072405675","-0.3946678593645174","-0.6372957903108727","-0.9367227842321881","-1.214080287355955","-1.274816815079248","-1.409060074851368","-1.3237480949555902","-1.1641366141270737","-0.9139016171793628","-0.5678448861049219","-0.2413834492517708"
"NH3","County","FL","Leon County","emissions (pounds)","0.018965697791372804","-0.3753773299642944","-0.2363320949127683","-0.7833991091832786","-2.389806410851861","-2.835269802256562","-3.3748303801282873","-3.1604998479501774","-2.7293166336387458","-1.7287096386348821","-0.7338455985306496","0.0444654652525287"
"SO2","County","FL","Leon County","percent","-0.0012519097167018646","-0.00004938140367807147","-0.00843052753293838","-0.016034673146906323","-0.00605432843988788","-0.0033728606470756896","-0.0011710030906659575","-0.0009455812351549434","-0.0013876201129236225","-0.004818138027560819","-0.006900371380602585","0.0009429279577281241"
"NOX","County","FL","Leon County","percent","0.0008710477318806018","0.00007010744467425736","-0.009620645412575356","-0.03131730650284762","-0.05024480916035001","-0.048467391466875974","-0.05557274678062807","-0.056757182973212625","-0.046580695907450016","-0.034238354593208606","-0.024104067838233705","-0.004814791473626498"
"CO2","County","FL","Leon County","percent","-0.00825043891747336","-0.019403468642563853","-0.02823331284001411","-0.0405886854005146","-0.04572752666718405","-0.047429144812824876","-0.05098221711553317","-0.048130938096087775","-0.04364099531120607","-0.0347277208815894","-0.025743214068638425","-0.011446393934796318"
"PM25","County","FL","Leon County","percent","-0.008202681708972658","-0.01970423781199105","-0.028589947756962462","-0.04089998323773512","-0.04625759796874833","-0.048208683399517824","-0.05186083229784893","-0.04899092564895597","-0.04419899125499071","-0.03519391797212817","-0.02590919953944443","-0.010988842837601863"
"VOCS","County","FL","Leon County","percent","-0.008212803487282557","-0.019635923336219694","-0.028566104885990012","-0.040788972335707434","-0.045924463245207575","-0.04782340648781676","-0.051406041199758494","-0.0485576446737423","-0.04382023433261888","-0.03494621325753227","-0.025785176659172907","-0.011005736197315505"
"NH3","County","FL","Leon County","percent","0.004796364981498734","-0.10098839728496689","-0.057707417507841814","-0.1537983079765789","-0.27195258218034163","-0.26900966629211254","-0.3172246666866418","-0.30983903639066285","-0.26319783463509916","-0.2180775622013563","-0.16770407163245574","0.011715001176370391"
"SO2","County","FL","Manatee County","emissions (pounds)","-60.783153583925014","-76.4152654292102","-105.33461390130105","-273.87886539841566","-843.5950292423659","-1538.4966559105378","-1469.0748632462346","-954.8310116142675","-1195.0567300084222","-305.7436486415536","-121.29781749063113","-8.389322890330732"
"NOX","County","FL","Manatee County","emissions (pounds)","-103.87077687888814","-137.29489521219512","-183.95553821575595","-272.3495606291399","-482.47981256377534","-721.4423457386438","-717.4178261041525","-559.6774548016256","-627.7394931197341","-268.70119297498604","-153.0321025445155","-88.7000270777935"
"CO2","County","FL","Manatee County","emissions (tons)","-227.0468185385107","-242.5851398097584","-338.29554485488916","-323.8663265937357","-318.74897619808326","-352.91048588894773","-353.7668694064487","-318.52849248732673","-332.83999605476856","-246.97898859658744","-235.91491944500012","-212.12834895018023"
"PM25","County","FL","Manatee County","emissions (pounds)","-26.677578917915525","-28.823212712755776","-40.387621670735825","-38.99398199952702","-36.518281083939655","-38.47707296376029","-38.93451982688566","-36.44262775565585","-37.527778454095824","-29.433948372294253","-28.188950837677112","-25.243475083298108"
"VOCS","County","FL","Manatee County","emissions (pounds)","-10.52590464117202","-12.344535310779975","-18.128316269458082","-20.18917778537434","-21.078132815306162","-24.174938955173275","-24.657590428465483","-22.382643052249477","-24.093737107028574","-15.839720615556871","-13.043806451170894","-9.105494074530725"
"NH3","County","FL","Manatee County","emissions (pounds)","-5.941137686599177","-7.0071294936033155","-10.343469187196206","-11.465367797552972","-11.956344680924303","-13.701896102644241","-13.969534783649578","-12.681688705635679","-13.655695402352649","-8.989132344806421","-7.371548404368696","-5.189520409498073"
"SO2","County","FL","Manatee County","percent","-0.5461075870199608","-0.49377762115772406","-0.622992293068731","-0.5885789765857452","-0.6220700038082391","-0.7688129399412114","-0.7684025444360095","-0.6138853585168098","-0.6417707484343665","-0.2904378082323457","-0.4444662573602559","-0.0863693118809465"
"NOX","County","FL","Manatee County","percent","-0.1244470965677344","-0.1655839845160363","-0.196115036998641","-0.2161000868946314","-0.22513607123777293","-0.2870189719494018","-0.284234911893719","-0.233661429175214","-0.2554513401304515","-0.1407595303266717","-0.15383806144816767","-0.10836859295617006"
"CO2","County","FL","Manatee County","percent","-0.07395942033127839","-0.08443538885292395","-0.10439622865680692","-0.08932424014036526","-0.06850091566939388","-0.07270362471797386","-0.07120524909323162","-0.06435884636814025","-0.0689454081935378","-0.054425620818190086","-0.07301674204635299","-0.06953588498701255"
"PM25","County","FL","Manatee County","percent","-0.07498685264958498","-0.08645846985731495","-0.10736288962862787","-0.09221436685133058","-0.06706783216172865","-0.06779336819805928","-0.06698734197618747","-0.06283953674935129","-0.0664450657938726","-0.05537556204883846","-0.07508111191046302","-0.07144461126830248"
"VOCS","County","FL","Manatee County","percent","-0.10389487370595568","-0.12676428153284297","-0.16400139980302328","-0.148234022714859","-0.10758516001449896","-0.11440790434250021","-0.11439451110783079","-0.10482049667164388","-0.11494378013594742","-0.08464932095476028","-0.11515685401282622","-0.09137082963044174"
"NH3","County","FL","Manatee County","percent","-0.10358067057440283","-0.12705355547939434","-0.16519999341747318","-0.1485053046270388","-0.10762696493279664","-0.11436482790751398","-0.11430120992334328","-0.10474305603091708","-0.11489830361389179","-0.08471678870389765","-0.11488740056554278","-0.09198281162486684"
"SO2","County","FL","Martin County","emissions (pounds)","-2.0613253845808686","-2.050796362893834","-2.65060830559878","-2.3475684561262824","-1.1783047125582016","-0.9262970578101886","-0.9620324915531455","-1.0317599293675812","-0.8641152568188772","-1.2339540182474593","-1.87266620666378","-1.860076671961906"
"NOX","County","FL","Martin County","emissions (pounds)","-61.94385046928073","-72.12623375703697","-91.4340884587873","-65.98770504345885","-36.123865263260086","-30.77360306266928","-30.978056139312685","-27.71886394287867","-27.802516411597026","-32.85624886327423","-54.26507768945885","-68.03288870687538"
"CO2","County","FL","Martin County","emissions (tons)","-229.57346670189872","-237.95813620119588","-311.8494950805907","-285.9280432308442","-162.73929588415194","-126.71528493106598","-126.32042226701742","-128.63924077519914","-118.40398092858959","-167.2692760496866","-218.7580267948215","-226.91371484665433"
"PM25","County","FL","Martin County","emissions (pounds)","-25.637122291860578","-26.500808332937595","-34.77654984559922","-32.00803393377282","-18.269023649154406","-14.194369470009406","-14.111244446714409","-14.405616272175394","-13.178001059932285","-18.766752614435973","-24.484354873107804","-25.459458362689475"
"VOCS","County","FL","Martin County","emissions (pounds)","-2.5669016050405844","-2.3907632010241286","-3.205716298056359","-3.1394713523823157","-1.7328702336026254","-1.2995818686040366","-1.2557584439318816","-1.3385069223868413","-1.1316656277931543","-1.7820095554798172","-2.538049857836995","-2.5828605510987472"
"NH3","County","FL","Martin County","emissions (pounds)","-13.89933732270947","-16.379752148868647","-20.52964856973813","-18.340823307014944","-11.64684452309666","-9.280502532074024","-9.437740476136241","-9.518183423802839","-9.123880305611237","-11.630674851476215","-13.20864905453891","-13.278357715817037"
"SO2","County","FL","Martin County","percent","-0.05971978360929098","-0.06464292614975047","-0.07409313784110633","-0.0605428127894889","-0.025877105496782675","-0.020189306407116078","-0.020381524505915936","-0.021756440764045308","-0.01885321576451277","-0.0264154997853792","-0.052816943265023966","-0.05450028179750367"
"NOX","County","FL","Martin County","percent","-0.07559383291038299","-0.09452692366614612","-0.10580921963019208","-0.06866753659003128","-0.030872186993205025","-0.025960506301330538","-0.02543596193597216","-0.02266926511763647","-0.02348312682458396","-0.028059169548937345","-0.06341947483746298","-0.08381764451059835"
"CO2","County","FL","Martin County","percent","-0.0710995576781735","-0.07943832067347958","-0.09209949258907828","-0.07623001231580488","-0.034920780484985946","-0.02668792310725163","-0.025901539065122582","-0.026218946178753113","-0.024978484971579427","-0.03606883316368274","-0.06500038244383856","-0.07101445361325158"
"PM25","County","FL","Martin County","percent","-0.07094258930443706","-0.07905542143772382","-0.09177584417909661","-0.07624878288574564","-0.03506630564561076","-0.02673761848733685","-0.025878517296312648","-0.02625915056706246","-0.02486353833790011","-0.036160023020566034","-0.06500774937307488","-0.07119934615180193"
"VOCS","County","FL","Martin County","percent","-0.05717200997138769","-0.05780823644363191","-0.06881929605232272","-0.06269263295342019","-0.02871988872743471","-0.02129295981840378","-0.020021555167107383","-0.021216629181803802","-0.0185668412993305","-0.029630734127760638","-0.055159939700679075","-0.05797361128649205"
"NH3","County","FL","Martin County","percent","-0.10422015293949764","-0.13009266728350835","-0.14322628174231","-0.10766431613532569","-0.05171810559422728","-0.03979156857242797","-0.039428895638866035","-0.03949610529140553","-0.03917201302265268","-0.051896131668289526","-0.09124338692525696","-0.10160653984848812"
"SO2","County","FL","Miami-Dade County","emissions (pounds)","-1.0619215418398653","-1.1021762474942989","-1.4687787072700758","-1.11760763418215","-2.4336803135620357","-1.0193463927726043","-0.9709868416302925","-1.7034881401423263","-1.6080568714232868","-0.7333000888800143","-1.1918720135263356","-0.8597585524144051"
"NOX","County","FL","Miami-Dade County","emissions (pounds)","-5.325415079649247","-7.675709777420707","-11.409394602920656","-15.254316469647165","-18.603525445014384","-15.606568271730794","-17.358449831262988","-18.7108172813314","-17.499136214060854","-8.413899570077774","-16.708557127512904","-10.849738346438244"
"CO2","County","FL","Miami-Dade County","emissions (tons)","-108.88215403401409","-121.18744338110264","-163.16969548381167","-139.37150359959924","-140.0237351488613","-133.0562544709246","-147.33729966866667","-148.64465182751883","-143.5452903782134","-98.7425015795452","-124.58401535236044","-99.59021867474075"
"PM25","County","FL","Miami-Dade County","emissions (pounds)","-11.971213190076014","-13.465214532297978","-18.0332743335548","-15.483247025658784","-15.192734179654508","-14.577067237627489","-16.12333783950453","-16.10797513401485","-15.742175627179677","-10.990292080943618","-13.91766642818584","-11.22722007746961"
"VOCS","County","FL","Miami-Dade County","emissions (pounds)","-0.8520165118777641","-0.9164198166672577","-1.3262645100478494","-1.1382656241407858","-1.1282677345252523","-1.080031982258788","-1.1806670370999655","-1.1834693120301836","-1.1308147938366346","-0.822505311274881","-1.0270691455582437","-0.7667057758055762"
"NH3","County","FL","Miami-Dade County","emissions (pounds)","-1.3822000837333235","-1.5727380222251668","-1.9117917400069473","-1.7380605285950423","-1.652438955762591","-1.618422701025338","-1.8227947755517562","-1.7818105680653389","-1.759814157963774","-1.2332000072406117","-1.5597338314425997","-1.4908156992553359"
"SO2","County","FL","Miami-Dade County","percent","-0.07265227374919125","-0.08126978914157426","-0.09526323199187886","-0.0670107200640479","-0.04497987246966898","-0.018129131148076596","-0.01688522553744016","-0.029176079338964735","-0.028538641057479257","-0.03618780295530642","-0.07906428095674328","-0.059013765067327556"
"NOX","County","FL","Miami-Dade County","percent","-0.028245672561258775","-0.043765431517899925","-0.05750835556334892","-0.07189472151961762","-0.05986306786249986","-0.04806362134489094","-0.052302703219056286","-0.05613611732865894","-0.05399370041846896","-0.033409650999896755","-0.08661093204358172","-0.057757365716012476"
"CO2","County","FL","Miami-Dade County","percent","-0.08188653996465468","-0.09735317214660748","-0.11521237078808927","-0.08778541308732715","-0.06835430588994376","-0.06186737825404325","-0.06709653838198143","-0.0677411822763677","-0.06705701313763121","-0.049604743904978925","-0.08913702642692774","-0.07545695949648759"
"PM25","County","FL","Miami-Dade County","percent","-0.08111777493061548","-0.09744983488139679","-0.11469807369665287","-0.08781324089526063","-0.06742926403182259","-0.06166226207826821","-0.06680064915565014","-0.06679887385011789","-0.06691102629333227","-0.04969610518936518","-0.08969694857003804","-0.07664125817898361"
"VOCS","County","FL","Miami-Dade County","percent","-0.07685845008221982","-0.08879013809993241","-0.11276744561145322","-0.08630299576154997","-0.06679856255309473","-0.06100892495348135","-0.06530639387186445","-0.06549535098495866","-0.06416307435079704","-0.04958289003931206","-0.0883126694647176","-0.06988110696299045"
"NH3","County","FL","Miami-Dade County","percent","-0.08992505490272482","-0.10852424896657528","-0.11578774308562928","-0.09346358050649792","-0.06917401546322227","-0.0642372248037716","-0.070920309042033","-0.06940410297169824","-0.07022868754604543","-0.05258975530491077","-0.09596900235232429","-0.09739154773471213"
"SO2","County","FL","Monroe County","emissions (pounds)","0.0016126102751874427","-0.005570326269838333","-0.0042155580648728375","0.0039021492301580807","0","0","0","0","0","0.004183244685623588","-0.0010097805041731078","-0.0015861547408233534"
"NOX","County","FL","Monroe County","emissions (pounds)","0.08395630390575093","-0.3165873383852613","0.00910156080425395","0.15830088932992226","-0.569794802878036","-1.5306870168953708","-1.7840366534851455","-1.648377974553597","-1.752457550645346","0.08856869960958136","-0.20395411558772025","-0.12801834763121178"
"CO2","County","FL","Monroe County","emissions (tons)","0.051217298579615544","-0.15663022030898333","0.006088578812438072","0.09494083423228972","-0.2948323275444551","-0.8050454248883909","-0.915979302781821","-0.8006685853878679","-0.8948335323535588","0.04539860505707338","-0.09485572334449444","-0.06091648097364555"
"PM25","County","FL","Monroe County","emissions (pounds)","0.011659932740318624","-0.04584231110747794","-0.0022641575880761877","0.02542007465423879","-0.07982465126051963","-0.21775401048569876","-0.24784186532586716","-0.2162119919160599","-0.24403558215962562","0.013102343040753084","-0.027363353639557886","-0.017125427796514714"
"VOCS","County","FL","Monroe County","emissions (pounds)","0.00021125725971093967","-0.0008305812082342046","-0.00004102251172971583","0.00046056657724402594","-0.001446280819816681","-0.0039453156867022","-0.004490454145531175","-0.003917377050630999","-0.004421491058926863","0.00023739117096360784","-0.0004957753389441821","-0.0003102823170808011"
"NH3","County","FL","Monroe County","emissions (pounds)","0.003022385028017993","-0.011882839963737624","-0.0005868949802421142","0.006589167772860449","-0.020691442756153755","-0.05644427594406132","-0.06424338456841117","-0.0560445674773451","-0.06325675338363634","0.0033962739168709177","-0.007092887428996164","-0.004439102499429914"
"SO2","County","FL","Monroe County","percent","0.06428863425733025","-0.2045440598920886","-0.15496353443204022","0.16242356632723856","0","0","0","0","0","0.27026041793394184","-0.04413050341642216","-0.0656637066737391"
"NOX","County","FL","Monroe County","percent","0.058080255070683026","-0.21352298132434588","0.006017283277318605","0.1275332821049563","-0.4797394827777456","-0.7577348944438403","-0.9962163377626099","-1.3433078755659282","-0.976621663800494","0.09739395286176825","-0.15929905162566643","-0.09007383284148408"
"CO2","County","FL","Monroe County","percent","0.06792247475044635","-0.2042845140407222","0.007745744598818544","0.14646917729325695","-0.5240066803888535","-0.8221181936809624","-1.0620494369354776","-1.3883867164965267","-1.0335237074074697","0.09666206410714345","-0.14225070832686926","-0.08268293215373197"
"PM25","County","FL","Monroe County","percent","0.05642140268429151","-0.21538795568516927","-0.010453516505879482","0.14270865033340982","-0.5165819740160872","-0.8141315909177901","-1.050635853938186","-1.3641562911085587","-1.0317556538867823","0.10294180334183738","-0.14914187270767032","-0.0845358530771555"
"VOCS","County","FL","Monroe County","percent","0.05642140268430043","-0.2153879556852304","-0.010453516505809288","0.14270865033348834","-0.5165819740160649","-0.8141315909178419","-1.0506358539381098","-1.3641562911086103","-1.031755653886963","0.10294180334181455","-0.1491418727077832","-0.08453585307724117"
"NH3","County","FL","Monroe County","percent","0.05642140268420626","-0.21538795568510288","-0.010453516505831435","0.14270865033348576","-0.5165819740160642","-0.8141315909176611","-1.0506358539382037","-1.3641562911086795","-1.0317556538869213","0.10294180334190417","-0.14914187270777926","-0.08453585307726266"
"SO2","County","FL","Okeechobee County","emissions (pounds)","-2.0289055874027326","-1.8316792583077586","-2.8791173485551553","-2.3050091684849576","-0.30845012689951545","0.12922439230032978","0.25404121959718395","0.40030912339670977","-0.297028713724103","-1.1136963128533353","-1.4013697654663702","-1.1505883600461857"
"NOX","County","FL","Okeechobee County","emissions (pounds)","-16.003830538706097","-14.138316141084943","-24.879386704102217","-19.269931878803618","-2.450728724907094","3.6002879176230635","5.562406502256636","7.487334700170322","-1.4399039715208346","-9.49103813281181","-9.001875183701486","-2.2655544259469025"
"CO2","County","FL","Okeechobee County","emissions (tons)","-134.4419384369976","-130.66841615227167","-199.53802207746776","-166.52622783000697","-39.26490191556513","2.4820076306932606","15.408393782621715","32.092673377133906","-25.368454931594897","-84.69257335286238","-97.77458584343549","-80.86179372531478"
"PM25","County","FL","Okeechobee County","emissions (pounds)","-14.247021836195927","-14.116131904640497","-21.35398750736931","-17.77560290906331","-4.324728112511366","-0.38642239564069314","0.9574846294126473","2.916413904971705","-2.7130029418804043","-9.044840245693194","-10.629863648238825","-8.562179335855035"
"VOCS","County","FL","Okeechobee County","emissions (pounds)","-3.836817246611645","-3.8015677220000725","-5.750770125428971","-4.787087476546731","-1.1646778954927868","-0.10406610794871085","0.2578569459292339","0.7854095612128731","-0.7306296429596841","-2.43583532381399","-2.8626926134884343","-2.3058515472212093"
"NH3","County","FL","Okeechobee County","emissions (pounds)","-8.468262175887503","-8.390462740366274","-12.692558963673946","-10.565609254952506","-2.5705675135050114","-0.22968492610743851","0.5691175997126265","1.7334821160948195","-1.6125770326179918","-5.376146637512647","-6.3182659016456455","-5.089258670826894"
"SO2","County","FL","Okeechobee County","percent","-0.08186448078591284","-0.0802842320242874","-0.11212811390787936","-0.0804954654152086","-0.010162532104451779","0.004291459693066576","0.00816133859725994","0.012728206428975621","-0.009904513095818105","-0.03147603520507023","-0.05368280894805799","-0.046893193947874626"
"NOX","County","FL","Okeechobee County","percent","-0.0655252069598822","-0.0635535543375172","-0.09966053213499793","-0.07098519757373763","-0.006722065003172403","0.010078519298528063","0.015023203055722264","0.019976554521928157","-0.004035695983264776","-0.02912556482066021","-0.03570514982112212","-0.009381009694673982"
"CO2","County","FL","Okeechobee County","percent","-0.07704538429001466","-0.08136299002853101","-0.11036202641788473","-0.08175959398089186","-0.014831535058054292","0.0009416071095476425","0.0056547330183541146","0.01164519249539775","-0.009654553718273014","-0.033432117618250365","-0.05305771124460219","-0.04693757128150146"
"PM25","County","FL","Okeechobee County","percent","-0.07626118043855591","-0.0820735040922525","-0.11029250928845931","-0.08143750768963592","-0.016184590989344445","-0.0014517377367359433","0.003480598024820634","0.010489260502235549","-0.010225404109580161","-0.03331319909507513","-0.053858621710563034","-0.046427425140298975"
"VOCS","County","FL","Okeechobee County","percent","-0.07626118043864127","-0.08207350409225818","-0.11029250928821344","-0.08143750768940156","-0.01618459098958749","-0.0014517377370136986","0.0034805980246090675","0.010489260502344248","-0.010225404109497087","-0.033313199095335526","-0.05385862171061489","-0.046427425140204544"
"NH3","County","FL","Okeechobee County","percent","-0.0762611804386608","-0.08207350409228346","-0.11029250928838996","-0.08143750768953467","-0.016184590989430543","-0.001451737737083008","0.0034805980244907754","0.010489260502230372","-0.010225404109798605","-0.033313199094984126","-0.05385862171088555","-0.04642742514057645"
"SO2","County","FL","Orange County","emissions (pounds)","-363.72485487844096","-312.72170162486145","-397.00857860426186","-419.37722737016156","-265.8997364869574","-185.36068919464014","-157.95287049829494","-160.24570873042103","-110.15562327043153","-253.53258534980705","-290.17374198295875","-417.23934713803465"
"NOX","County","FL","Orange County","emissions (pounds)","-540.2911632003961","-445.72860389901325","-614.1349593107589","-710.4037454336649","-392.4037586526247","-262.1817166429246","-229.24976083496585","-258.95536139339674","-155.9403726030141","-439.0489647820359","-492.22492124314886","-593.63992209977"
"CO2","County","FL","Orange County","emissions (tons)","-301.6040553175262","-266.51458809222095","-333.9131456622854","-360.5202910352382","-280.15270331001375","-245.3068616745295","-255.7522117641056","-260.8206806257367","-209.71179294539616","-259.0327733081067","-267.5976704932982","-320.8078439501114"
"PM25","County","FL","Orange County","emissions (pounds)","-65.26571142891771","-52.74038017190469","-62.67125147544721","-71.77539653670101","-51.44735672631941","-40.989758339710534","-42.17693696069182","-43.621651616937015","-37.12711488243076","-47.22157803486334","-53.52932186934049","-76.23505056666909"
