"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"PM25","County","KY","McCracken County","emissions (pounds)","-24.935630916181253","-22.258682438863616","-31.18550077862892","-35.81613922313409","-38.425723156418826","-36.547854624186584","-24.464023244239797","-23.938313595681393","-18.236141447749105","-43.16540599763539","-21.906411517811648","-22.108515171050385"
"VOCS","County","KY","McCracken County","emissions (pounds)","-10.409127900868043","-9.43064617159689","-12.918523853644729","-14.963578505461555","-15.832958471324673","-15.00194166827714","-10.022894957819517","-9.836116396087164","-7.377363551309827","-17.967066345001513","-9.082700506543915","-9.36414166281611"
"NH3","County","KY","McCracken County","emissions (pounds)","-4.076123221499984","-3.6909550047957964","-5.066666424158939","-5.855080377406011","-6.2118577645806","-5.885408135570287","-3.9347588471591735","-3.8596727862568514","-2.899732062998737","-7.039611596301256","-3.562333109208339","-3.6621487760066884"
"SO2","County","KY","McCracken County","percent","-0.0570617822176996","-0.06053447731291981","-0.07510174102912559","-0.09839656136385157","-0.08201968128578344","-0.07697856548777512","-0.043387046907232815","-0.042885794288384085","-0.030776287540679084","-0.09236378260120076","-0.049762716556329634","-0.058242488232979346"
"NOX","County","KY","McCracken County","percent","-0.051114858617053206","-0.0556937844389844","-0.0663650357947201","-0.0939677271103274","-0.07776743341602499","-0.07341494708584516","-0.0427428976788879","-0.04203279126635761","-0.031173820724103102","-0.09203792261801462","-0.04746565714313499","-0.0528574664766055"
"CO2","County","KY","McCracken County","percent","-0.05267081028783362","-0.057370603277834026","-0.07090706295947242","-0.09449601441904128","-0.07909331041707818","-0.07410251728169787","-0.04191576582912085","-0.040690440699600414","-0.0301614620804489","-0.0933633022677817","-0.04872001311335794","-0.05311001723902019"
"PM25","County","KY","McCracken County","percent","-0.05144215403005794","-0.055132291557365966","-0.06906580287861253","-0.09129671289790174","-0.07774086843202171","-0.07320907639526487","-0.041775875640156224","-0.04036760084497739","-0.03044219182997901","-0.0909359403210943","-0.04774075289308669","-0.05096825032072892"
"VOCS","County","KY","McCracken County","percent","-0.05290146327008896","-0.05762174331019303","-0.0705811460181265","-0.09438464653479406","-0.07902993313766793","-0.07406939372655916","-0.04211836188045182","-0.04081141529645409","-0.030290194757058124","-0.09326269543991295","-0.04876781385452994","-0.05335276218965952"
"NH3","County","KY","McCracken County","percent","-0.05275435611830298","-0.05742642817577524","-0.07048834209441229","-0.09401860391460659","-0.07894862209637293","-0.07399333085997553","-0.042108044832554925","-0.04078303330109901","-0.030320667840141445","-0.09305491625150729","-0.04870990329579542","-0.05312182798696689"
"SO2","County","KY","Muhlenberg County","emissions (pounds)","-421.71570132730994","-498.6054993940634","-264.1465442428307","-500.3831134068023","-836.4091370243113","-681.2527295934269","-619.7728500481462","-762.5880375435809","-925.4911438424606","-725.609465890273","-491.21386993007036","-398.2872232669324"
