"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NOX","County","NY","New York County","emissions (pounds)","-1.9890568422924844","11.198499765298038","-38.724974193297385","-60.224437187527656","-15.888858566933777","-9.48315194728275","6.394242454840423","0.1964978459473059","-10.72191257902523","-67.60030699810886","-9.929484732769197","-19.902476818169816"
"CO2","County","NY","New York County","emissions (tons)","-103.0436610756442","-90.6461291161977","-134.00997519637167","-174.01711558061652","-109.0520589606167","-62.296886499912944","-57.426881830513594","-49.37240225764981","-3.7623571713193087","-86.03823823427956","-55.12609215272823","-104.02309889771277"
"PM25","County","NY","New York County","emissions (pounds)","-11.272081698016336","-9.997658180840517","-13.908648603928668","-19.12606499073445","-11.812177416242776","-7.096445668841625","-7.311335727637925","-6.058452027809835","-0.5535537646828743","-8.142699063402688","-6.017049798630978","-11.25930447042083"
"VOCS","County","NY","New York County","emissions (pounds)","-2.3101339172940243","-2.0507709531993896","-2.751943068125456","-3.883970344496902","-2.288748021160245","-1.3423814196139574","-1.5285655433822285","-1.2361061187407358","-0.01586589859243759","-1.6051693132808396","-1.143665018585125","-2.288997564399324"
"NH3","County","NY","New York County","emissions (pounds)","-4.2632995331368875","-3.7853933862752456","-5.038485546378979","-7.153194281276228","-4.169999831000496","-2.431690117628932","-2.8332253146181756","-2.278951285788935","0.010493043397218571","-2.936372598603157","-2.0741335961101868","-4.2167451997802345"
"SO2","County","NY","New York County","percent","-0.06702294665882226","-0.04538595832351596","-0.1836298390373494","-0.19470728097456452","-0.11580496755575911","-0.05411480504820978","-0.05064355004417688","-0.0911775479219519","-0.07009085897282898","-0.2604796982215035","-0.038955945698305586","-0.0967650823265764"
"NOX","County","NY","New York County","percent","-0.004485325498370254","0.028211426741133677","-0.08939013735225133","-0.1544603406798241","-0.06568233424198841","-0.036788362285889185","0.02180945808123807","0.0006761896596174876","-0.04094377795267184","-0.16446703742502006","-0.02429437505467251","-0.04517297411966293"
"CO2","County","NY","New York County","percent","-0.07471846167479569","-0.07402503695575945","-0.1038749961570158","-0.16151648989741316","-0.1136374509929011","-0.06006806387294502","-0.0443122592275764","-0.04031560711446377","-0.00357019256900785","-0.07348295814435882","-0.04614943739591241","-0.0780155148331957"
"PM25","County","NY","New York County","percent","-0.0722780458195285","-0.0719027119679739","-0.09468737343439236","-0.15485396925999406","-0.10734209090642438","-0.059893180520544466","-0.04911416477514005","-0.04325320740397303","-0.00460788411550035","-0.060872237361590496","-0.04414526977303668","-0.07427143069997186"
"VOCS","County","NY","New York County","percent","-0.07084695276767417","-0.07045745950616462","-0.0893296900255862","-0.14899554128192838","-0.0984959808373369","-0.05407635589383567","-0.04943419679189063","-0.04243596986359165","-0.0006316327174252239","-0.05703443074450783","-0.03993975745374305","-0.07208596895486745"
"NH3","County","NY","New York County","percent","-0.07053848915734076","-0.07014639596894635","-0.08817917064990022","-0.14774711928171608","-0.09661204750567462","-0.052825681138705866","-0.04950373095641629","-0.042258661024556464","0.00022536819502637636","-0.0562134754409714","-0.03903853265985192","-0.07161594135571815"
"SO2","County","NY","Niagara County","emissions (pounds)","-729.7716315213474","-780.9127545162337","-704.4134909239947","-495.7491325267765","-633.1015519378707","-417.44697998373886","-1036.8941149589955","-319.7610678159981","-707.5482584876881","-424.75428525383177","-429.48463832359994","-633.4591188306513"
"NOX","County","NY","Niagara County","emissions (pounds)","-312.346023132719","-345.5554949105717","-320.64888622111175","-324.9586778188532","-283.42037937718123","-188.59788843219576","-420.9925415398611","-200.8975003638916","-231.77784306190733","-286.87404487358435","-227.31013363634702","-285.33353562821867"
"CO2","County","NY","Niagara County","emissions (tons)","-182.99083988817438","-197.97801153764885","-181.18478478330508","-112.77674113092144","-144.8848085253485","-120.81105733872391","-233.5756294335879","-124.32778075391252","-174.16402206813655","-117.20319443976041","-104.13135372121906","-161.3094127809818"
"PM25","County","NY","Niagara County","emissions (pounds)","-13.861763149338913","-15.132234879774842","-14.97917872819039","-3.8555470348768495","-9.2667860018679","-17.24845072655944","-20.6939740036687","-22.875336957041327","-19.714578811460342","-9.707900514159519","-6.392650844131367","-12.309740579528807"
"VOCS","County","NY","Niagara County","emissions (pounds)","-5.4510266341460465","-5.91375694022031","-5.503517470966017","-2.946278569913318","-4.165004890047783","-4.328132978977919","-7.271720346124312","-4.946950702008962","-5.752693611697168","-3.5985377035623287","-2.964948777992504","-4.813538565598492"
"NH3","County","NY","Niagara County","emissions (pounds)","-0.3470439535569909","-0.43786679957159436","-0.36464286584287464","-0.2524483970943656","-0.15737999777892142","-0.14195748826959687","-0.5811379254064946","-0.3058102293178422","-0.11977577351496649","-0.3210454135346126","-0.24854946254723842","-0.25229000803817314"
"SO2","County","NY","Niagara County","percent","-0.3383505119910298","-0.457414622482864","-0.4698698396156849","-0.7113763019272882","-0.8790713212558032","-0.25552291087993345","-0.28618662610013207","-0.11804511613900585","-0.38223182353376844","-0.43296446521588733","-0.35526416949951595","-0.3725041076735908"
"NOX","County","NY","Niagara County","percent","-0.28001411947539345","-0.3776848881746548","-0.38325887956124527","-0.7629421814801036","-0.7836722076179874","-0.26814777037120363","-0.25856109660024074","-0.16409197865761863","-0.29296489527319264","-0.4850970632592149","-0.32780869564172943","-0.30393915915378095"
"CO2","County","NY","Niagara County","percent","-0.35018344591796724","-0.48920179672660563","-0.5158943650587805","-0.712440802911254","-0.9183468966653214","-0.32359972298632805","-0.24942741327696108","-0.1778164726939853","-0.417507781393164","-0.5022065988542623","-0.37132614619127097","-0.4026462124660745"
"PM25","County","NY","Niagara County","percent","-0.4330984490533766","-0.6872922270232567","-0.8471770359833499","-0.6225888564259707","-1.4822860103498159","-0.6369105481484237","-0.20277538914024396","-0.3084376105572779","-0.6769488347766657","-0.7964194364390929","-0.4892446343510591","-0.5888366016994437"
"VOCS","County","NY","Niagara County","percent","-0.3656248315095389","-0.5239710976948293","-0.5697343715897655","-0.7036563971086138","-0.9981685240358698","-0.39415328975398317","-0.2369142728781704","-0.21794141069252357","-0.47284357982913405","-0.5572101125284284","-0.3893120212928812","-0.4340900690344653"
"NH3","County","NY","Niagara County","percent","-0.36076646578820776","-0.6199114623566612","-0.6223068319783106","-1.085410126733323","-0.8927957904122596","-0.36643555894340957","-0.4349842077636994","-0.3728126793253228","-0.28106079389933275","-0.8437998492597366","-0.5515757595743328","-0.37234296064006195"
"SO2","County","NY","Oneida County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","NY","Oneida County","emissions (pounds)","-0.8014916370071319","-1.6882023461176914","0.9752021668053885","0.9164673481305101","0.06541188286180954","-0.629212328600147","-13.314203373905457","-10.732922488356962","-1.6058955740722354","1.7945434435941365","-0.36388828996712164","-1.3393406415763138"
"CO2","County","NY","Oneida County","emissions (tons)","-0.1941752703603754","-0.8801342738305493","0.5064571624222651","0.6981367781191636","-0.16534086665484438","-0.7534789006292328","-7.3101942506714295","-5.923204434661784","-0.7662849283308333","0.8580419380902526","-0.4839687641930368","-0.6394323434780063"
"PM25","County","NY","Oneida County","emissions (pounds)","-0.02183156928162333","-0.09786276667050231","0.05830589628111582","0.07825511887191361","-0.021022110711633957","-0.0877334001971306","-0.8301102293212352","-0.6705936391450251","-0.08809443634265435","0.09699424981134719","-0.056134894610275765","-0.07106971588418176"
"VOCS","County","NY","Oneida County","emissions (pounds)","-0.007193209002584133","-0.032244467869063875","0.019211010102987203","0.025784011140318253","-0.0069265032702756635","-0.02890697759674765","-0.2735101768301007","-0.22095160178135487","-0.029025934160009648","0.03195830322328508","-0.01849569419684194","-0.02341651731558958"
"NH3","County","NY","Oneida County","emissions (pounds)","-0.01239830623591942","-0.055576973630399706","0.03311234058018009","0.0444416485039012","-0.011938608854274335","-0.04982443308269602","-0.4714256084815247","-0.3808349821638757","-0.050029468123325316","0.055083736618804835","-0.03187941301521402","-0.040361006131313104"
"SO2","County","NY","Oneida County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","NY","Oneida County","percent","-0.21127935467390083","-0.5343589260654699","0.314195404310988","0.41863440587967843","0.04179039322148872","-0.17452493266447766","-0.5320734308050814","-0.8106114872131922","-0.4284754389164864","0.6753025677074305","-0.13806049241411983","-0.3998818124131947"
"CO2","County","NY","Oneida County","percent","-0.11214847955564287","-0.5903541209174088","0.34516334567271456","0.7138290046149467","-0.22813619425834075","-0.469087343982115","-0.5545499687597137","-0.8958477889889495","-0.4579524192552805","0.6843050847148855","-0.39081562010863613","-0.39867175561489177"
"PM25","County","NY","Oneida County","percent","-0.11149438996776331","-0.5801085282886819","0.3505175809917413","0.7066551516499936","-0.25997447277017194","-0.48364593761995606","-0.5557823006909133","-0.8953388383803511","-0.46674238618161346","0.6808315695982359","-0.39994434208988705","-0.3912046198985728"
"VOCS","County","NY","Oneida County","percent","-0.11149438996769459","-0.5801085282887354","0.350517580991752","0.70665515164989","-0.2599744727703003","-0.4836459376199744","-0.5557823006910086","-0.8953388383801059","-0.4667423861817177","0.680831569598203","-0.39994434208996366","-0.3912046198986634"
"NH3","County","NY","Oneida County","percent","-0.11149438996777569","-0.5801085282886552","0.35051758099172176","0.7066551516502265","-0.2599744727702529","-0.4836459376200037","-0.5557823006910766","-0.8953388383801044","-0.4667423861817532","0.6808315695981859","-0.39994434208985663","-0.391204619898579"
"SO2","County","NY","Onondaga County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
